ProductKey,OrderDateKey,CustomerKey,UnitPrice,SalesAmount,EnglishPromotionType
480,20220508,13080,2.29,2.29,No Discount
372,20220508,19628,2443.35,2443.35,No Discount
479,20220508,19628,8.99,8.99,No Discount
477,20220508,19628,4.99,4.99,No Discount
566,20220508,28854,742.35,742.35,No Discount
222,20220508,28854,34.99,34.99,No Discount
576,20220508,11979,2384.07,2384.07,No Discount
477,20220508,11979,4.99,4.99,No Discount
479,20220508,11979,8.99,8.99,No Discount
473,20220508,11979,63.50,63.50,No Discount
605,20220508,22094,539.99,539.99,No Discount
606,20220508,22897,539.99,539.99,No Discount
477,20220508,22897,4.99,4.99,No Discount
479,20220508,22897,8.99,8.99,No Discount
484,20220508,22897,7.95,7.95,No Discount
382,20220508,20073,1120.49,1120.49,No Discount
237,20220508,20073,49.99,49.99,No Discount
386,20220508,18795,1120.49,1120.49,No Discount
463,20220508,18795,24.49,24.49,No Discount
488,20220508,18795,53.99,53.99,No Discount
604,20220508,12738,539.99,539.99,No Discount
574,20220508,28735,2384.07,2384.07,No Discount
530,20220508,28735,4.99,4.99,No Discount
541,20220508,28735,28.99,28.99,No Discount
480,20220508,28735,2.29,2.29,No Discount
574,20220508,12321,2384.07,2384.07,No Discount
222,20220508,12321,34.99,34.99,No Discount
225,20220508,12321,8.99,8.99,No Discount
576,20220508,28397,2384.07,2384.07,No Discount
222,20220508,28397,34.99,34.99,No Discount
564,20220508,13254,2384.07,2384.07,No Discount
225,20220508,13254,8.99,8.99,No Discount
382,20220509,24915,1120.49,1120.49,No Discount
539,20220509,24915,24.99,24.99,No Discount
357,20220509,13264,2319.99,2319.99,No Discount
477,20220509,13264,4.99,4.99,No Discount
478,20220509,13264,9.99,9.99,No Discount
217,20220509,13264,34.99,34.99,No Discount
484,20220509,12194,7.95,7.95,No Discount
234,20220509,12135,49.99,49.99,No Discount
528,20220509,13642,4.99,4.99,No Discount
535,20220509,13642,24.99,24.99,No Discount
539,20220509,15727,24.99,24.99,No Discount
234,20220509,15727,49.99,49.99,No Discount
463,20220509,15727,24.49,24.49,No Discount
485,20220509,16489,21.98,21.98,No Discount
480,20220509,16489,2.29,2.29,No Discount
528,20220509,25130,4.99,4.99,No Discount
480,20220509,25130,2.29,2.29,Volume Discount
529,20220509,16183,3.99,3.99,No Discount
480,20220509,16183,2.29,2.29,No Discount
478,20220509,24246,9.99,9.99,No Discount
540,20220509,16699,32.60,32.60,No Discount
581,20220509,17765,1700.99,1700.99,No Discount
217,20220509,17765,34.99,34.99,No Discount
225,20220509,17765,8.99,8.99,No Discount
580,20220509,17762,1700.99,1700.99,No Discount
491,20220509,17762,53.99,53.99,No Discount
467,20220509,14056,24.49,24.49,No Discount
594,20220509,17790,564.99,564.99,No Discount
485,20220509,17790,21.98,21.98,No Discount
225,20220509,17790,8.99,8.99,No Discount
378,20220509,16430,2443.35,2443.35,No Discount
479,20220509,16430,8.99,8.99,No Discount
477,20220509,16430,4.99,4.99,No Discount
589,20220509,18148,769.49,769.49,No Discount
234,20220509,18148,49.99,49.99,No Discount
528,20220509,11659,4.99,4.99,No Discount
535,20220509,11659,24.99,24.99,No Discount
217,20220509,11659,34.99,34.99,No Discount
530,20220509,11262,4.99,4.99,No Discount
541,20220509,26809,28.99,28.99,No Discount
530,20220509,26809,4.99,4.99,No Discount
214,20220509,26809,34.99,34.99,No Discount
234,20220509,26809,49.99,49.99,No Discount
541,20220509,27435,28.99,28.99,No Discount
530,20220509,27435,4.99,4.99,No Discount
487,20220509,27435,54.99,54.99,No Discount
528,20220509,23205,4.99,4.99,No Discount
536,20220509,23205,29.99,29.99,No Discount
222,20220509,23205,34.99,34.99,No Discount
536,20220509,22127,29.99,29.99,No Discount
528,20220509,22127,4.99,4.99,No Discount
487,20220509,22127,54.99,54.99,No Discount
478,20220509,21340,9.99,9.99,No Discount
477,20220509,21340,4.99,4.99,No Discount
484,20220509,21340,7.95,7.95,No Discount
478,20220509,13222,9.99,9.99,No Discount
477,20220509,13222,4.99,4.99,No Discount
222,20220509,13222,34.99,34.99,No Discount
465,20220509,13222,24.49,24.49,No Discount
478,20220509,20421,9.99,9.99,No Discount
487,20220509,20421,54.99,54.99,No Discount
490,20220509,20421,53.99,53.99,No Discount
477,20220509,17018,4.99,4.99,No Discount
214,20220509,17018,34.99,34.99,No Discount
491,20220509,17018,53.99,53.99,No Discount
528,20220509,15317,4.99,4.99,No Discount
234,20220509,15317,49.99,49.99,No Discount
528,20220509,21446,4.99,4.99,No Discount
228,20220509,21446,49.99,49.99,No Discount
528,20220509,15247,4.99,4.99,No Discount
480,20220509,15247,2.29,2.29,Volume Discount
225,20220509,18677,8.99,8.99,No Discount
485,20220509,18677,21.98,21.98,No Discount
540,20220509,14180,32.60,32.60,No Discount
538,20220509,26878,21.49,21.49,No Discount
536,20220509,14717,29.99,29.99,No Discount
528,20220509,14717,4.99,4.99,No Discount
214,20220509,14717,34.99,34.99,No Discount
225,20220509,14717,8.99,8.99,No Discount
537,20220509,11661,35.00,35.00,No Discount
485,20220509,13186,21.98,21.98,No Discount
537,20220509,11788,35.00,35.00,No Discount
528,20220509,11788,4.99,4.99,No Discount
480,20220509,11788,2.29,2.29,No Discount
486,20220509,11788,159.00,159.00,No Discount
485,20220509,13322,21.98,21.98,No Discount
471,20220509,13322,63.50,63.50,No Discount
581,20220509,17024,1700.99,1700.99,No Discount
539,20220509,17024,24.99,24.99,No Discount
234,20220509,17024,49.99,49.99,No Discount
355,20220509,13230,2319.99,2319.99,No Discount
485,20220509,13230,21.98,21.98,No Discount
483,20220509,13230,120.00,120.00,No Discount
363,20220509,13274,2294.99,2294.99,No Discount
537,20220509,13274,35.00,35.00,No Discount
528,20220509,13274,4.99,4.99,No Discount
217,20220509,13274,34.99,34.99,No Discount
463,20220509,13274,24.49,24.49,No Discount
363,20220509,13426,2294.99,2294.99,Volume Discount
485,20220509,13426,21.98,21.98,No Discount
361,20220509,13354,2294.99,2294.99,No Discount
485,20220509,13354,21.98,21.98,No Discount
361,20220509,13324,2294.99,2294.99,No Discount
528,20220509,13324,4.99,4.99,No Discount
537,20220509,13324,35.00,35.00,No Discount
480,20220509,13324,2.29,2.29,No Discount
484,20220509,13324,7.95,7.95,No Discount
378,20220509,19949,2443.35,2443.35,No Discount
540,20220509,19949,32.60,32.60,No Discount
582,20220509,14132,1700.99,1700.99,No Discount
488,20220509,14132,53.99,53.99,No Discount
562,20220509,29318,2384.07,2384.07,No Discount
575,20220509,11009,2384.07,2384.07,No Discount
217,20220509,11009,34.99,34.99,No Discount
361,20220509,13000,2294.99,2294.99,No Discount
372,20220509,19614,2443.35,2443.35,No Discount
540,20220509,19614,32.60,32.60,No Discount
529,20220509,19614,3.99,3.99,No Discount
486,20220509,19614,159.00,159.00,No Discount
376,20220509,19786,2443.35,2443.35,No Discount
563,20220509,25080,2384.07,2384.07,No Discount
479,20220509,25080,8.99,8.99,No Discount
477,20220509,25080,4.99,4.99,No Discount
222,20220509,25080,34.99,34.99,No Discount
606,20220509,23112,539.99,539.99,Volume Discount
538,20220509,23112,21.49,21.49,No Discount
584,20220509,22130,539.99,539.99,No Discount
222,20220509,22130,34.99,34.99,No Discount
384,20220509,20066,1120.49,1120.49,No Discount
231,20220509,20066,49.99,49.99,No Discount
606,20220509,12462,539.99,539.99,No Discount
214,20220509,12462,34.99,34.99,No Discount
231,20220509,12462,49.99,49.99,No Discount
576,20220509,16587,2384.07,2384.07,No Discount
477,20220509,16587,4.99,4.99,No Discount
479,20220509,16587,8.99,8.99,No Discount
214,20220509,16587,34.99,34.99,No Discount
237,20220509,16587,49.99,49.99,Volume Discount
573,20220509,13252,2384.07,2384.07,No Discount
217,20220509,13252,34.99,34.99,No Discount
357,20220510,12619,2319.99,2319.99,Volume Discount
237,20220510,11853,49.99,49.99,No Discount
535,20220510,13670,24.99,24.99,No Discount
528,20220510,13670,4.99,4.99,No Discount
528,20220510,21564,4.99,4.99,No Discount
537,20220510,21564,35.00,35.00,No Discount
217,20220510,21564,34.99,34.99,No Discount
478,20220510,29315,9.99,9.99,No Discount
477,20220510,29315,4.99,4.99,No Discount
214,20220510,29315,34.99,34.99,No Discount
490,20220510,29315,53.99,53.99,No Discount
529,20220510,16171,3.99,3.99,No Discount
540,20220510,16171,32.60,32.60,No Discount
222,20220510,16171,34.99,34.99,No Discount
237,20220510,15128,49.99,49.99,No Discount
486,20220510,12695,159.00,159.00,No Discount
582,20220510,21105,1700.99,1700.99,No Discount
237,20220510,21105,49.99,49.99,No Discount
539,20220510,11277,24.99,24.99,No Discount
529,20220510,11277,3.99,3.99,No Discount
480,20220510,11277,2.29,2.29,No Discount
483,20220510,11277,120.00,120.00,No Discount
530,20220510,28279,4.99,4.99,No Discount
480,20220510,28279,2.29,2.29,Volume Discount
530,20220510,19647,4.99,4.99,No Discount
222,20220510,19647,34.99,34.99,No Discount
530,20220510,12916,4.99,4.99,No Discount
541,20220510,12916,28.99,28.99,No Discount
222,20220510,12916,34.99,34.99,No Discount
535,20220510,26508,24.99,24.99,No Discount
463,20220510,26508,24.49,24.49,No Discount
477,20220510,21624,4.99,4.99,No Discount
478,20220510,21624,9.99,9.99,No Discount
222,20220510,21624,34.99,34.99,No Discount
225,20220510,21241,8.99,8.99,No Discount
476,20220510,21241,69.99,69.99,No Discount
225,20220510,18599,8.99,8.99,No Discount
475,20220510,18599,69.99,69.99,No Discount
476,20220510,19107,69.99,69.99,No Discount
528,20220510,14467,4.99,4.99,No Discount
222,20220510,14467,34.99,34.99,No Discount
485,20220510,19015,21.98,21.98,No Discount
482,20220510,19015,8.99,8.99,No Discount
535,20220510,20550,24.99,24.99,No Discount
528,20220510,18180,4.99,4.99,No Discount
484,20220510,18180,7.95,7.95,No Discount
528,20220510,17653,4.99,4.99,No Discount
217,20220510,17653,34.99,34.99,No Discount
485,20220510,13467,21.98,21.98,No Discount
536,20220510,21134,29.99,29.99,No Discount
528,20220510,21134,4.99,4.99,No Discount
222,20220510,21134,34.99,34.99,No Discount
477,20220510,25141,4.99,4.99,No Discount
471,20220510,25304,63.50,63.50,No Discount
529,20220510,25304,3.99,3.99,No Discount
529,20220510,28914,3.99,3.99,No Discount
538,20220510,28914,21.49,21.49,No Discount
480,20220510,28914,2.29,2.29,No Discount
538,20220510,29373,21.49,21.49,No Discount
529,20220510,29373,3.99,3.99,No Discount
486,20220510,29373,159.00,159.00,No Discount
530,20220510,17204,4.99,4.99,No Discount
222,20220510,17204,34.99,34.99,No Discount
537,20220510,14655,35.00,35.00,No Discount
537,20220510,12157,35.00,35.00,No Discount
485,20220510,14021,21.98,21.98,No Discount
231,20220510,12376,49.99,49.99,No Discount
597,20220510,19140,539.99,539.99,No Discount
535,20220510,19140,24.99,24.99,No Discount
363,20220510,13393,2294.99,2294.99,No Discount
485,20220510,13393,21.98,21.98,No Discount
214,20220510,13393,34.99,34.99,No Discount
564,20220510,11003,2384.07,2384.07,No Discount
541,20220510,11003,28.99,28.99,No Discount
530,20220510,11003,4.99,4.99,No Discount
480,20220510,11003,2.29,2.29,No Discount
561,20220510,24432,2384.07,2384.07,No Discount
489,20220510,24432,53.99,53.99,No Discount
573,20220510,25060,2384.07,2384.07,No Discount
222,20220510,25060,34.99,34.99,No Discount
382,20220510,18842,1120.49,1120.49,No Discount
217,20220510,18842,34.99,34.99,No Discount
386,20220510,26988,1120.49,1120.49,No Discount
234,20220510,26988,49.99,49.99,No Discount
225,20220510,26988,8.99,8.99,No Discount
390,20220511,24913,1120.49,1120.49,No Discount
222,20220511,24913,34.99,34.99,No Discount
361,20220511,13576,2294.99,2294.99,No Discount
217,20220511,13576,34.99,34.99,No Discount
359,20220511,12283,2294.99,2294.99,No Discount
477,20220511,12283,4.99,4.99,No Discount
478,20220511,12283,9.99,9.99,No Discount
237,20220511,12137,49.99,49.99,No Discount
484,20220511,11330,7.95,7.95,No Discount
535,20220511,14212,24.99,24.99,No Discount
528,20220511,14212,4.99,4.99,No Discount
480,20220511,14212,2.29,2.29,Volume Discount
535,20220511,12993,24.99,24.99,No Discount
480,20220511,12993,2.29,2.29,No Discount
485,20220511,18253,21.98,21.98,No Discount
478,20220511,18253,9.99,9.99,No Discount
477,20220511,18253,4.99,4.99,No Discount
485,20220511,17322,21.98,21.98,No Discount
473,20220511,17322,63.50,63.50,No Discount
537,20220511,22847,35.00,35.00,No Discount
480,20220511,22847,2.29,2.29,No Discount
530,20220511,23307,4.99,4.99,No Discount
487,20220511,23307,54.99,54.99,No Discount
484,20220511,23307,7.95,7.95,No Discount
530,20220511,27700,4.99,4.99,No Discount
217,20220511,27700,34.99,34.99,No Discount
237,20220511,14677,49.99,49.99,No Discount
541,20220511,19574,28.99,28.99,No Discount
530,20220511,19574,4.99,4.99,No Discount
480,20220511,19574,2.29,2.29,Volume Discount
380,20220511,19510,2443.35,2443.35,No Discount
484,20220511,19510,7.95,7.95,No Discount
376,20220511,16409,2443.35,2443.35,No Discount
477,20220511,16409,4.99,4.99,No Discount
463,20220511,16409,24.49,24.49,No Discount
479,20220511,16409,8.99,8.99,No Discount
588,20220511,16470,769.49,769.49,Volume Discount
474,20220511,16470,69.99,69.99,No Discount
529,20220511,29271,3.99,3.99,No Discount
222,20220511,29271,34.99,34.99,No Discount
529,20220511,29112,3.99,3.99,No Discount
480,20220511,29112,2.29,2.29,No Discount
530,20220511,19648,4.99,4.99,No Discount
480,20220511,19648,2.29,2.29,Volume Discount
541,20220511,26557,28.99,28.99,No Discount
530,20220511,26557,4.99,4.99,No Discount
480,20220511,26557,2.29,2.29,No Discount
484,20220511,26557,7.95,7.95,No Discount
476,20220511,18659,69.99,69.99,No Discount
481,20220511,18659,8.99,8.99,No Discount
528,20220511,22027,4.99,4.99,No Discount
487,20220511,22027,54.99,54.99,No Discount
528,20220511,15560,4.99,4.99,No Discount
528,20220511,17628,4.99,4.99,No Discount
214,20220511,17628,34.99,34.99,No Discount
231,20220511,17628,49.99,49.99,No Discount
482,20220511,17628,8.99,8.99,No Discount
528,20220511,14544,4.99,4.99,No Discount
222,20220511,14544,34.99,34.99,No Discount
528,20220511,15679,4.99,4.99,No Discount
535,20220511,15679,24.99,24.99,No Discount
214,20220511,15679,34.99,34.99,No Discount
529,20220511,11542,3.99,3.99,No Discount
538,20220511,11542,21.49,21.49,No Discount
481,20220511,11542,8.99,8.99,No Discount
529,20220511,27940,3.99,3.99,No Discount
217,20220511,27940,34.99,34.99,No Discount
538,20220511,12519,21.49,21.49,No Discount
541,20220511,29438,28.99,28.99,No Discount
530,20220511,29438,4.99,4.99,No Discount
541,20220511,14970,28.99,28.99,No Discount
530,20220511,14970,4.99,4.99,No Discount
487,20220511,14970,54.99,54.99,No Discount
530,20220511,14153,4.99,4.99,No Discount
217,20220511,14153,34.99,34.99,No Discount
225,20220511,14153,8.99,8.99,No Discount
537,20220511,11740,35.00,35.00,No Discount
528,20220511,11206,4.99,4.99,No Discount
537,20220511,11206,35.00,35.00,No Discount
222,20220511,11206,34.99,34.99,No Discount
528,20220511,11783,4.99,4.99,No Discount
537,20220511,11783,35.00,35.00,No Discount
222,20220511,11783,34.99,34.99,No Discount
528,20220511,11730,4.99,4.99,No Discount
537,20220511,11730,35.00,35.00,No Discount
214,20220511,11730,34.99,34.99,No Discount
465,20220511,11730,24.49,24.49,No Discount
478,20220511,12553,9.99,9.99,No Discount
587,20220511,14270,769.49,769.49,No Discount
485,20220511,14270,21.98,21.98,No Discount
480,20220511,14270,2.29,2.29,No Discount
361,20220511,13428,2294.99,2294.99,No Discount
485,20220511,13428,21.98,21.98,No Discount
355,20220511,13316,2319.99,2319.99,No Discount
528,20220511,13316,4.99,4.99,No Discount
537,20220511,13316,35.00,35.00,No Discount
222,20220511,13316,34.99,34.99,No Discount
560,20220511,18005,1214.85,1214.85,No Discount
222,20220511,18005,34.99,34.99,No Discount
569,20220511,28369,742.35,742.35,No Discount
214,20220511,28369,34.99,34.99,No Discount
587,20220511,17064,769.49,769.49,No Discount
486,20220511,17064,159.00,159.00,No Discount
604,20220511,28314,539.99,539.99,No Discount
477,20220511,28314,4.99,4.99,No Discount
479,20220511,28314,8.99,8.99,No Discount
359,20220511,12706,2294.99,2294.99,No Discount
485,20220511,12706,21.98,21.98,No Discount
477,20220511,12706,4.99,4.99,No Discount
478,20220511,12706,9.99,9.99,No Discount
359,20220511,12987,2294.99,2294.99,No Discount
577,20220511,23385,1214.85,1214.85,No Discount
541,20220511,23385,28.99,28.99,No Discount
530,20220511,23385,4.99,4.99,No Discount
480,20220511,23385,2.29,2.29,No Discount
561,20220511,25184,2384.07,2384.07,No Discount
491,20220511,25184,53.99,53.99,No Discount
606,20220511,21595,539.99,539.99,Volume Discount
538,20220511,21595,21.49,21.49,No Discount
529,20220511,21595,3.99,3.99,No Discount
222,20220511,21595,34.99,34.99,No Discount
584,20220511,23127,539.99,539.99,No Discount
529,20220511,23127,3.99,3.99,No Discount
538,20220511,23127,21.49,21.49,No Discount
584,20220511,22106,539.99,539.99,No Discount
477,20220511,22106,4.99,4.99,No Discount
479,20220511,22106,8.99,8.99,No Discount
388,20220511,20031,1120.49,1120.49,No Discount
217,20220511,20031,34.99,34.99,No Discount
382,20220511,20040,1120.49,1120.49,No Discount
214,20220511,20040,34.99,34.99,No Discount
561,20220511,15697,2384.07,2384.07,No Discount
477,20220511,15697,4.99,4.99,No Discount
479,20220511,15697,8.99,8.99,No Discount
225,20220511,15697,8.99,8.99,No Discount
490,20220511,15697,53.99,53.99,No Discount
390,20220512,24921,1120.49,1120.49,No Discount
222,20220512,24921,34.99,34.99,No Discount
463,20220512,24921,24.49,24.49,No Discount
363,20220512,13261,2294.99,2294.99,No Discount
478,20220512,13261,9.99,9.99,No Discount
214,20220512,13261,34.99,34.99,No Discount
